timestamp,msl,agl,pressure,latitude,longitude,speed,heading,temperature,relative_humidity,internal_temperature,rise_speed
"2025-10-02 22:19:24",304,0,97228,-36.385137,-71.59364,1.45,39.3,27.82,29.05,,0
"2025-10-02 22:19:26",307,2,97199,0,,1,116.6,27.89,28.65,,0.1
"2025-10-02 22:19:27",308,3,97186,-36.385123,-71.593623,0.85,48,27.93,28.5,32.25,0.2
"2025-10-02 22:19:29",310,5,97163,0,,1.05,90.5,28,28.2,,0.4
"2025-10-02 22:19:30",311,6,97152,-36.385113,-71.593595,1.55,52.4,28.03,28.1,,0.5
"2025-10-02 22:19:32",314,9,97122,0,,0.6,81.3,28.1,27.9,,0.6
"2025-10-02 22:19:33",315,10,97108,-36.385107,-71.59357,0.85,41.4,28.12,27.75,,0.8
"2025-10-02 22:19:35",317,12,97084,0,,1.3,121.4,28.17,27.5,,0.9
"2025-10-02 22:19:36",318,13,97072,-36.385112,-71.59353,2.2,95.2,28.18,27.4,,0.9
"2025-10-02 22:19:38",320,15,97057,0,,2.15,67.3,28.2,27.3,,1.1
"2025-10-02 22:19:39",320,15,97050,-36.385103,-71.593477,1.65,78.3,28.23,27.25,,1.1
"2025-10-02 22:19:40",321,16,97048,0,,0.8,48.9,28.24,27.2,,1
"2025-10-02 22:19:41",321,16,97047,0,,1.1,53.6,28.24,27.15,,0.9
"2025-10-02 22:19:42",321,16,97046,-36.385088,-71.593447,0.9,62.8,28.25,27.05,,0.8
"2025-10-02 22:19:43",322,17,97037,0,,1.4,53.9,28.26,27.1,,0.8
"2025-10-02 22:19:44",322,17,97028,0,,1.25,108.8,28.29,27.1,,0.7
"2025-10-02 22:19:45",323,18,97020,-36.38508,-71.593405,2.3,87.1,28.3,27.05,,0.7
"2025-10-02 22:19:46",324,19,97009,0,,2.9,68,28.27,27.05,,0.7
"2025-10-02 22:19:47",325,20,96997,0,,1.6,69.9,28.27,27.05,,0.7
"2025-10-02 22:19:48",326,21,96986,-36.385058,-71.593333,3,57.9,28.27,27,,0.7
"2025-10-02 22:19:49",327,22,96974,0,,3.9,41.5,28.26,27,,0.7
"2025-10-02 22:19:50",328,23,96963,0,,2.95,31.8,28.24,26.9,,0.7
"2025-10-02 22:19:51",329,24,96952,-36.384987,-71.593267,2.95,30.7,28.25,26.75,,0.7
