timestamp,msl,agl,pressure,latitude,longitude,speed,heading,temperature,relative_humidity,internal_temperature,rise_speed
"2025-08-02 22:24:29",237,-2,97694,-36.65738,-71.93699,7.35,48.4,33.81,20.25,39,-0.1
"2025-08-02 22:24:30",238,-1,97680,0,,7.1,35,33.63,20.35,,0
"2025-08-02 22:24:31",240,0,97667,0,,10.95,34.2,33.5,20.6,,0.1
"2025-08-02 22:24:32",241,1,97654,-36.657193,-71.936862,6.7,25.6,33.41,20.75,,0.2
"2025-08-02 22:24:33",243,3,97632,0,,7.15,0.7,33.33,20.95,,0.3
"2025-08-02 22:24:34",245,5,97611,0,,11.45,15.1,33.27,21.1,,0.4
"2025-08-02 22:24:35",247,7,97590,-36.656962,-71.936785,8.8,21.8,33.23,21.2,,0.5
"2025-08-02 22:24:36",248,8,97579,0,,6.15,10.8,33.2,21.35,,0.5
"2025-08-02 22:24:37",249,9,97568,0,,9.25,11.1,33.18,21.35,,0.8
"2025-08-02 22:24:38",250,10,97558,-36.656713,-71.936737,11.25,5.1,33.15,21.5,,1
"2025-08-02 22:24:39",251,11,97548,0,,8.9,13,33.13,21.5,,1
"2025-08-02 22:24:40",251,11,97539,0,,8.55,9.9,33.11,21.55,,1.1
"2025-08-02 22:24:41",252,12,97530,-36.656482,-71.936657,8.55,18.2,33.1,21.55,,1.2
"2025-08-02 22:24:42",253,13,97523,0,,10.6,20.3,33.09,21.6,,1.2
"2025-08-02 22:24:43",253,13,97517,0,,10.2,19.2,33.09,21.65,,1.2
"2025-08-02 22:24:44",254,14,97512,-36.656228,-71.936582,8.7,3.1,33.08,21.7,,1.1
"2025-08-02 22:24:46",256,16,97489,0,,8.95,8.4,33.04,21.75,,0.9
"2025-08-02 22:24:47",257,17,97478,-36.655973,-71.93654,9.3,4.6,33.01,21.75,,0.9
"2025-08-02 22:24:48",260,20,97450,0,,10.2,4.6,32.96,21.7,,1
"2025-08-02 22:24:49",262,22,97424,0,,8.75,3.9,32.9,21.65,,1.1
"2025-08-02 22:24:50",265,25,97398,-36.655703,-71.936505,10.3,5,32.82,21.6,,1.2
"2025-08-02 22:24:51",267,27,97373,0,,12.45,8.5,32.76,21.55,,1.3
"2025-08-02 22:24:52",269,29,97347,0,,11.25,16.2,32.7,21.6,,1.4
"2025-08-02 22:24:53",272,32,97322,-36.655423,-71.93641,9.75,16.5,32.61,21.6,,1.6
"2025-08-02 22:24:55",278,38,97256,0,,11.2,20.1,32.4,21.55,,2
"2025-08-02 22:24:56",281,41,97224,-36.655162,-71.936278,10.2,26.9,32.29,21.55,38.75,2.2
